City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Long,Max Temp,Wind Speed
281,kilimatinde,58.0,TZ,1621178261.0,45.0,-5.85,34.95,79.0,3.87
282,garza garcia,90.0,MX,1621178266.0,83.0,25.6667,-100.4,69.71,3.76
283,mubi,100.0,NG,1621178271.0,31.0,10.2676,13.2644,93.34,6.08
284,pueblo,1.0,US,1621178223.0,72.0,38.2545,-104.6091,60.26,4.61
285,bekhtery,75.0,UA,1621178282.0,77.0,46.251000000000005,32.2927,66.2,11.18
286,medea,0.0,DZ,1621178287.0,32.0,36.2642,2.7539,82.4,5.75
287,yellowknife,75.0,CA,1621178292.0,74.0,62.456,-114.3525,28.87,10.36
288,divnomorskoye,23.0,RU,1621178297.0,75.0,44.5011,38.1353,75.24,2.95
289,maun,0.0,BW,1621178303.0,23.0,-19.9833,23.4167,84.2,4.61
290,ossora,100.0,RU,1621178308.0,94.0,59.2353,163.0719,31.1,4.74
291,cidreira,50.0,BR,1621178313.0,69.0,-30.1811,-50.2056,67.1,2.24
292,dikson,100.0,RU,1621178318.0,76.0,73.5069,80.5464,26.29,14.14
293,loukhi,100.0,RU,1621178324.0,81.0,66.0764,33.0381,45.5,3.94
294,lucapa,28.0,AO,1621178329.0,41.0,-8.4192,20.7447,84.6,3.87
295,pirapemas,92.0,BR,1621178334.0,58.0,-3.7267,-44.2233,86.72,4.79
296,ahuimanu,90.0,US,1621178339.0,73.0,21.4447,-157.8378,71.56,12.66
297,samarai,99.0,PG,1621178345.0,82.0,-10.6167,150.6667,80.96,7.05
298,opotiki,100.0,NZ,1621178350.0,99.0,-38.0833,177.2833,55.0,4.38
299,paraiso,0.0,CR,1621178360.0,68.0,9.8383,-83.8656,70.7,4.52
300,bathsheba,75.0,BB,1621178366.0,54.0,13.2167,-59.5167,86.0,21.85
301,santa ana,90.0,US,1621178371.0,82.0,33.7456,-117.8678,57.54,5.75
302,seymchan,100.0,RU,1621178376.0,88.0,62.8833,152.4333,34.47,4.21
303,at-bashi,6.0,KG,1621178381.0,35.0,41.1702,75.8106,48.88,2.71
304,yurimaguas,40.0,PE,1621178387.0,89.0,-5.9,-76.0833,78.8,1.01
305,reconquista,17.0,AR,1621178392.0,58.0,-29.15,-59.65,71.01,2.59
306,litovko,0.0,RU,1621178397.0,69.0,49.2361,135.1742,50.58,6.6
307,sur,26.0,OM,1621178403.0,54.0,22.5667,59.5289,87.71,3.27
308,hofn,75.0,IS,1621178414.0,45.0,64.2539,-15.2082,42.8,25.32
309,ahipara,56.0,NZ,1621178419.0,93.0,-35.1667,173.1667,60.17,6.44
310,moerai,99.0,PF,1621178424.0,76.0,-22.4333,-151.3333,76.86,14.5
311,port augusta,40.0,AU,1621178429.0,93.0,-32.5,137.7667,42.94,6.91
312,umm lajj,0.0,SA,1621178435.0,53.0,25.0213,37.2685,84.58,6.24
313,zhicheng,100.0,CN,1621178440.0,90.0,30.2956,111.5047,61.0,2.71
314,qui nhon,20.0,VN,1621178445.0,88.0,13.7667,109.2333,82.26,1.45
315,otukpo,88.0,NG,1621178451.0,56.0,7.1913,8.1329,88.11,5.97
316,itum-kale,2.0,RU,1621178461.0,42.0,42.7356,45.5758,73.44,6.82
317,surt,0.0,LY,1621178466.0,43.0,31.2089,16.5887,72.64,11.14
318,college,75.0,US,1621178413.0,76.0,64.8569,-147.8028,43.32,3.44
319,arosa,90.0,CH,1621178476.0,76.0,46.7779,9.6762,49.59,18.41
320,geraldton,99.0,AU,1621178482.0,68.0,-28.7667,114.6,64.4,10.36
321,kosonsoy,28.0,UZ,1621178487.0,33.0,41.2561,71.5508,75.2,4.61
322,gornopravdinsk,58.0,RU,1621178497.0,65.0,60.05,69.9,63.68,3.49
323,bowen,0.0,AU,1621178503.0,94.0,-20.0167,148.2333,53.6,6.91
324,adrar,42.0,MR,1621178508.0,9.0,20.5022,-10.0711,103.86,5.32
325,sorong,100.0,ID,1621178513.0,86.0,-0.8833,131.25,79.34,5.35
326,atasu,61.0,KZ,1621178518.0,53.0,48.6814,71.6433,67.21,4.03
327,la palma,90.0,US,1621178524.0,100.0,33.8464,-118.0467,58.1,5.84
328,svetlyy,75.0,RU,1621178529.0,63.0,54.675,20.1347,61.12,13.42
329,laki,40.0,BG,1621178534.0,77.0,41.85,24.8167,62.6,6.91
330,carnarvon,97.0,AU,1621178539.0,94.0,-24.8667,113.6333,68.0,5.48
331,vestmannaeyjar,75.0,IS,1621178545.0,61.0,63.4427,-20.2734,42.8,6.91
332,kanniyakumari,100.0,IN,1621178362.0,77.0,8.0833,77.5667,81.86,15.46
333,aksha,63.0,RU,1621178555.0,57.0,50.2814,113.2867,50.92,3.76
334,flin flon,40.0,CA,1621178560.0,66.0,54.7682,-101.865,51.8,16.11
335,zhigansk,100.0,RU,1621178565.0,80.0,66.7697,123.3711,43.84,3.53
336,keti bandar,100.0,PK,1621178571.0,60.0,24.1447,67.4497,88.95,12.37
337,san gavino monreale,0.0,IT,1621178576.0,23.0,39.5514,8.7917,85.42,11.5
338,kalmar,90.0,SE,1621178581.0,94.0,56.6616,16.3616,51.8,5.75
339,yar-sale,15.0,RU,1621178586.0,85.0,66.8333,70.8333,27.16,8.41
340,manakara,1.0,MG,1621178592.0,79.0,-22.1333,48.0167,74.35,7.9
341,moose factory,20.0,CA,1621178597.0,81.0,51.2585,-80.6094,41.0,3.44
342,kapit,100.0,MY,1621178602.0,98.0,2.0167,112.9333,75.69,0.27
343,soyo,20.0,AO,1621178607.0,70.0,-6.1349,12.3689,86.0,8.05
344,tolga,0.0,DZ,1621178613.0,18.0,34.7222,5.3785,93.2,3.44
345,bloomington,90.0,US,1621178322.0,82.0,44.8408,-93.2983,59.36,6.91
346,coolum beach,2.0,AU,1621178628.0,92.0,-26.5333,153.1,49.57,1.01
347,pangody,88.0,RU,1621178633.0,47.0,65.85,74.4859,43.47,5.03
348,awbari,0.0,LY,1621178639.0,9.0,26.5921,12.7805,99.48,10.36
349,cimarron hills,40.0,US,1621178644.0,67.0,38.8586,-104.6989,59.05,9.22
350,puerto narino,75.0,CO,1621178649.0,79.0,-3.7703,-70.3831,84.2,5.75
351,yabrud,0.0,SY,1621178654.0,12.0,33.9674,36.6574,78.98,20.71
352,frutal,44.0,BR,1621178660.0,32.0,-20.0247,-48.9406,85.26,4.27
353,minot,1.0,US,1621178665.0,27.0,48.2325,-101.2963,72.64,8.05
354,manama,0.0,BH,1621178670.0,26.0,26.2154,50.5832,95.0,2.3
355,urucara,79.0,BR,1621178675.0,76.0,-2.5364,-57.76,82.89,6.38
356,polunochnoye,42.0,RU,1621178686.0,49.0,60.8697,60.4153,73.24,6.44
357,san joaquin,75.0,US,1621178696.0,82.0,37.9333,-121.3011,57.72,5.75
358,ayr,40.0,GB,1621178702.0,58.0,55.4627,-4.6339,57.2,8.05
359,nampula,40.0,MZ,1621178707.0,61.0,-15.1165,39.2666,79.39,6.91
360,bonthe,48.0,SL,1621178712.0,62.0,7.5264,-12.505,88.11,11.16
361,shawnee,100.0,US,1621178717.0,96.0,39.05,-95.7669,59.2,1.01
362,simao,74.0,CN,1621178723.0,54.0,22.7886,100.9748,69.73,1.72
363,codrington,100.0,AU,1621178728.0,81.0,-38.2667,141.9667,54.45,16.11
364,sergeyevka,52.0,KZ,1621178733.0,33.0,53.88,67.4158,79.2,7.49
365,pisco,90.0,PE,1621178738.0,88.0,-13.7,-76.2167,64.65,5.75
366,lakatoro,14.0,VU,1621178744.0,84.0,-16.0999,167.4164,79.66,6.82
367,kushiro,100.0,JP,1621178749.0,99.0,42.975,144.3747,46.31,8.21
368,bilma,0.0,NE,1621178754.0,5.0,18.6853,12.9164,108.46,3.31
369,kushima,100.0,JP,1621178759.0,100.0,31.4583,131.2333,73.0,8.01
370,ankazobe,20.0,MG,1621178765.0,82.0,-18.3167,47.1167,62.6,8.05
371,aguilas,0.0,ES,1621178770.0,21.0,37.4063,-1.5829,88.12,5.99
372,solnechnyy,20.0,RU,1621178775.0,73.0,50.7214,136.6319,43.79,4.12
373,mana,100.0,GF,1621178786.0,82.0,5.6592,-53.7767,81.41,7.61
374,saint-pierre,0.0,RE,1621178791.0,73.0,-21.3393,55.4781,74.1,2.3
375,alice springs,0.0,AU,1621178796.0,56.0,-23.7,133.8833,42.8,3.44
376,wanaka,42.0,NZ,1621178801.0,82.0,-44.7,169.15,37.65,4.38
377,biscarrosse,90.0,FR,1621178807.0,67.0,44.3945,-1.1672,60.8,16.11
378,matara,79.0,LK,1621178812.0,86.0,5.9485,80.5353,80.64,7.45
379,vardo,75.0,NO,1621178823.0,93.0,70.3705,31.1107,34.7,18.41
380,shahpur,100.0,IN,1621178828.0,78.0,16.7,76.8333,78.19,11.36
381,sayat,0.0,TM,1621178838.0,14.0,38.7839,63.8803,86.0,11.5
382,hay river,100.0,CA,1621178844.0,93.0,60.8156,-115.7999,33.8,4.61
383,kununurra,50.0,AU,1621178849.0,77.0,-15.7667,128.7333,57.2,7.72
384,boyolangu,66.0,ID,1621178775.0,86.0,-8.1181,111.8935,76.35,4.18
385,shache,63.0,CN,1621178859.0,29.0,38.4167,77.2406,68.07,6.17
386,virginia beach,90.0,US,1621178749.0,33.0,36.8529,-75.97800000000001,69.17,4.61
387,wamba,66.0,NG,1621178869.0,45.0,8.9333,8.6,93.4,8.99
388,tura,26.0,IN,1621178875.0,85.0,25.5198,90.2201,74.91,4.52
389,ada,1.0,US,1621178880.0,42.0,43.4166,-116.1262,63.01,4.61
390,gatehouse of fleet,99.0,GB,1621178885.0,87.0,54.882,-4.1843,46.99,1.23
391,baturaja,100.0,ID,1621178891.0,98.0,-4.1333,104.1667,75.0,2.33
392,zlobin,75.0,HR,1621178896.0,82.0,45.2924,14.6541,56.73,11.5
393,touros,40.0,BR,1621178901.0,62.0,-5.1989,-35.4608,86.0,11.5
394,kimbe,100.0,PG,1621178906.0,92.0,-5.5502,150.1429,76.98,4.56
395,mangai,100.0,CD,1621178722.0,60.0,-4.05,19.5333,85.3,1.57
396,budila,34.0,RO,1621178917.0,65.0,45.6667,25.8,62.49,1.43
397,guacimo,0.0,CR,1621178922.0,68.0,10.2104,-83.6807,70.57,4.25
398,elko,100.0,US,1621178927.0,58.0,41.0002,-115.5012,54.91,5.01
399,beyneu,0.0,KZ,1621178932.0,12.0,45.3167,55.2,84.83,19.28
400,magistralnyy,100.0,RU,1621178938.0,45.0,56.1725,107.4458,39.09,3.04
401,andilamena,19.0,MG,1621178943.0,89.0,-17.0167,48.5833,61.23,6.02
402,muisne,90.0,EC,1621178948.0,94.0,0.6,-80.0333,78.8,4.61
403,tazovskiy,8.0,RU,1621178953.0,90.0,67.4667,78.7,19.4,5.41
404,boundiali,76.0,CI,1621178959.0,27.0,9.5217,-6.4869,99.54,6.04
405,omboue,100.0,GA,1621178964.0,88.0,-1.5746,9.2618,78.67,3.6
406,tuquerres,100.0,CO,1621178969.0,91.0,1.0923,-77.6209,49.84,3.53
407,guiren,100.0,CN,1621178974.0,69.0,33.6697,118.1889,56.93,10.18
408,balaipungut,20.0,ID,1621178980.0,89.0,1.05,101.2833,80.6,5.75
409,whitianga,100.0,NZ,1621178985.0,93.0,-36.8333,175.7,62.01,3.0
410,beringovskiy,100.0,RU,1621178990.0,96.0,63.05,179.3167,26.8,2.93
411,verkhoyansk,2.0,RU,1621178995.0,52.0,67.5447,133.385,44.67,3.22
412,acapulco,40.0,MX,1621179001.0,62.0,16.8634,-99.8901,86.0,4.61
413,wanxian,100.0,CN,1621179006.0,93.0,30.8039,108.3897,65.59,3.6
414,guadalajara,1.0,MX,1621178852.0,46.0,20.6667,-103.3333,71.62,4.61
415,freeport,1.0,US,1621178782.0,43.0,40.6576,-73.5832,66.94,9.22
416,carnduff,32.0,CA,1621179021.0,38.0,49.1667,-101.8009,70.0,4.0
417,bilibino,62.0,RU,1621179027.0,94.0,68.0546,166.4372,16.21,4.45
418,zhangjiakou,59.0,CN,1621179032.0,26.0,40.81,114.8794,59.36,3.44
419,nome,1.0,US,1621179037.0,64.0,64.5011,-165.4064,33.39,5.75
420,kamenka,80.0,RU,1621179048.0,59.0,51.3223,42.7678,72.68,5.14
421,novo selo,32.0,MK,1621179053.0,57.0,41.4139,22.8811,70.16,8.9
422,olafsvik,76.0,IS,1621179058.0,55.0,64.8945,-23.7142,39.54,21.39
423,alihe,29.0,CN,1621178937.0,51.0,50.5667,123.7167,49.75,3.58
424,husavik,90.0,IS,1621179068.0,56.0,66.0449,-17.3389,37.4,8.05
425,richards bay,25.0,ZA,1621179074.0,77.0,-28.783,32.0377,71.11,12.66
426,mankono,90.0,CI,1621179079.0,35.0,8.0586,-6.1897,96.08,4.32
427,rena,99.0,NO,1621179084.0,75.0,61.1348,11.3641,51.01,1.01
428,dawei,56.0,MM,1621179089.0,88.0,14.0833,98.2,80.53,0.76
429,palmer,40.0,US,1621179100.0,28.0,42.1584,-72.3287,72.63,9.22
430,rocha,100.0,UY,1621179002.0,48.0,-34.4833,-54.3333,63.9,2.1
431,evensk,100.0,RU,1621179110.0,91.0,61.95,159.2333,30.94,8.41
432,santiago de cao,75.0,PE,1621179115.0,77.0,-7.9589,-79.2392,68.0,10.36
433,sobolevo,71.0,RU,1621179121.0,77.0,54.4299,31.8996,63.95,3.83
434,kloulklubed,90.0,PW,1621179126.0,94.0,7.0419,134.2556,78.8,5.75
435,buckeye,0.0,US,1621179131.0,31.0,33.3703,-112.5838,76.26,5.75
436,ilo,19.0,PE,1621179136.0,74.0,-17.6394,-71.3375,68.31,6.6
437,kudahuvadhoo,100.0,MV,1621179142.0,76.0,2.6708,72.8944,84.52,16.13
438,kavieng,82.0,PG,1621179152.0,80.0,-2.5744,150.7967,82.94,14.97
439,tukrah,10.0,LY,1621179157.0,68.0,32.5341,20.5791,68.04,11.45
440,pangoa,55.0,PE,1621179162.0,60.0,-12.1167,-73.0,81.23,2.1
441,taltal,43.0,CL,1621179168.0,67.0,-25.4,-70.4833,68.77,3.8
442,labuhan,20.0,ID,1621179173.0,83.0,-6.8844,112.2051,78.01,6.29
443,erdenet,16.0,MN,1621178965.0,40.0,49.0333,104.0833,53.37,3.74
444,besikduzu,0.0,TR,1621179183.0,72.0,41.052,39.2284,62.6,8.05
445,coxim,31.0,BR,1621179189.0,25.0,-18.5067,-54.76,94.6,2.95
446,bo phloi,93.0,TH,1621179194.0,68.0,14.3236,99.5161,86.02,3.94
447,antri,94.0,IN,1621179199.0,25.0,26.0567,78.2144,97.5,4.12
448,dogondoutchi,23.0,NE,1621179215.0,9.0,13.6393,4.0287,109.45,15.3
449,yeppoon,2.0,AU,1621179220.0,50.0,-23.1333,150.7333,53.6,4.61
450,black river,20.0,JM,1621179230.0,66.0,18.0264,-77.8487,85.6,12.66
451,totma,15.0,RU,1621179236.0,74.0,59.9747,42.7642,62.89,8.88
452,boa vista,90.0,BR,1621179241.0,83.0,2.8197,-60.6733,78.8,9.22
453,teguise,20.0,ES,1621179246.0,61.0,29.0605,-13.564,77.0,24.16
454,khandbari,93.0,NP,1621179251.0,62.0,27.3747,87.2039,72.86,3.69
455,mehamn,90.0,NO,1621179257.0,87.0,71.0357,27.8492,35.6,9.22
456,flinders,0.0,AU,1621179267.0,56.0,-34.5833,150.8552,53.15,8.99
457,ngaoundere,100.0,CM,1621179272.0,84.0,7.3167,13.5833,71.53,4.29
458,tazmalt,0.0,DZ,1621179278.0,19.0,36.3868,4.3989,93.33,8.66
459,tagusao,86.0,PH,1621179283.0,84.0,9.1924,117.8141,81.19,4.92
460,port arthur,0.0,CN,1621179288.0,63.0,38.8,121.2667,58.6,4.47
461,aripuana,88.0,BR,1621179298.0,49.0,-9.1667,-60.6333,87.31,3.04
462,buala,33.0,SB,1621179304.0,82.0,-8.145,159.5921,80.92,8.1
463,clyde river,20.0,CA,1621179309.0,62.0,70.4692,-68.5914,14.0,3.44
464,mandan,1.0,US,1621179314.0,49.0,46.8267,-100.8896,70.16,16.11
465,tessalit,24.0,ML,1621179320.0,7.0,20.1986,1.0114,109.42,9.42
466,marsa matruh,40.0,EG,1621179325.0,64.0,31.3525,27.2453,71.6,18.41
467,sault sainte marie,20.0,CA,1621179101.0,55.0,46.5168,-84.3333,60.22,9.75
468,nemuro,100.0,JP,1621179335.0,99.0,43.3236,145.575,45.95,20.69
469,talaya,100.0,RU,1621179340.0,87.0,61.3833,152.75,29.71,3.53
470,kuvandyk,42.0,RU,1621179346.0,39.0,51.4781,57.3552,72.16,3.56
471,tabas,0.0,IR,1621179356.0,11.0,33.5959,56.9244,85.06,3.71
472,karratha,0.0,AU,1621179267.0,51.0,-20.7377,116.8463,73.76,5.1
473,nabire,100.0,ID,1621179366.0,91.0,-3.3667,135.4833,77.81,1.79
474,englewood,90.0,US,1621179210.0,76.0,39.6478,-104.9878,56.95,9.22
475,rovaniemi,75.0,FI,1621179382.0,58.0,66.5,25.7167,59.0,6.91
476,alpena,20.0,US,1621179387.0,45.0,45.0617,-83.4327,59.52,5.75
477,high rock,75.0,BS,1621179392.0,54.0,26.6208,-78.2833,82.4,11.5
478,luganville,17.0,VU,1621179397.0,87.0,-15.5333,167.1667,78.04,1.61
479,kayalpattinam,63.0,IN,1621179403.0,67.0,8.5667,78.1167,84.65,8.95
480,orbetello,40.0,IT,1621179172.0,82.0,42.4408,11.2196,62.08,20.71
481,nola,40.0,IT,1621179413.0,68.0,40.922,14.5329,68.31,10.36
482,guerrero negro,44.0,MX,1621179418.0,62.0,27.9769,-114.0611,63.59,14.16
483,dillon,1.0,US,1621179429.0,27.0,34.4166,-79.3712,75.85,3.44
484,araouane,64.0,ML,1621179434.0,6.0,18.9048,-3.5265,112.05,9.55
485,byron bay,0.0,AU,1621179439.0,93.0,-28.65,153.6167,48.47,3.44
486,pingzhuang,76.0,CN,1621179444.0,20.0,42.0372,119.2889,57.72,3.85
487,warwick,75.0,US,1621179168.0,25.0,41.7001,-71.4162,73.8,6.91
488,xining,100.0,CN,1621179455.0,60.0,36.6167,101.7667,47.8,10.51
489,saint andrews,40.0,US,1621179460.0,38.0,34.0454,-81.1293,77.77,9.22
490,mackay,0.0,AU,1621179465.0,87.0,-21.15,149.2,50.67,4.61
491,port hawkesbury,90.0,CA,1621179278.0,66.0,45.6169,-61.3485,46.8,10.36
492,mazamari,85.0,PE,1621179476.0,64.0,-11.3258,-74.5308,81.48,2.44
493,devils lake,1.0,US,1621179481.0,40.0,48.1128,-98.8651,70.43,16.11
494,saint-georges,20.0,GD,1621179491.0,70.0,12.0564,-61.7485,84.2,23.02
495,ondjiva,0.0,AO,1621179496.0,23.0,-17.0667,15.7333,86.0,4.61
496,sorland,0.0,NO,1621179502.0,51.0,67.667,12.6934,59.0,5.75
497,andenes,75.0,NO,1621179507.0,81.0,69.3143,16.1194,44.6,16.11
498,kyshtovka,52.0,RU,1621179512.0,83.0,56.555,76.6271,60.01,7.09
499,inirida,95.0,CO,1621179517.0,93.0,3.8653,-67.9239,77.49,1.68
500,aykhal,100.0,RU,1621179523.0,93.0,66.0,111.5,14.65,25.37
501,lokosovo,100.0,RU,1621179528.0,74.0,61.1333,74.8167,47.86,4.79
502,tonekabon,20.0,IR,1621179533.0,83.0,36.8163,50.8738,71.6,9.22
503,kahului,20.0,US,1621179483.0,78.0,20.8947,-156.47,65.64,6.91
504,udachnyy,100.0,RU,1621179544.0,93.0,66.4167,112.4,16.68,19.84
505,bealanana,4.0,MG,1621179549.0,96.0,-14.55,48.7333,60.31,2.01
506,ndola,7.0,ZM,1621179554.0,52.0,-12.9587,28.6366,66.22,1.5
507,cap-aux-meules,57.0,CA,1621179559.0,66.0,47.3821,-61.8597,50.0,10.36
508,naze,81.0,JP,1621179565.0,89.0,28.3667,129.4833,73.18,12.91
509,sept-iles,75.0,CA,1621179570.0,61.0,50.2001,-66.3821,48.65,14.97
510,la ronge,99.0,CA,1621179575.0,65.0,55.1001,-105.2842,45.5,10.36
511,jieshi,46.0,CN,1621179580.0,85.0,22.8134,115.8257,81.72,9.71
512,lazaro cardenas,8.0,MX,1621179586.0,54.0,17.9583,-102.2,87.53,5.41
513,el reno,90.0,US,1621179474.0,94.0,35.5323,-97.955,66.74,13.8
514,paita,75.0,PE,1621179596.0,78.0,-5.0892,-81.1144,71.6,13.8
515,dongsheng,3.0,CN,1621179601.0,30.0,39.8161,109.9776,54.77,8.43
516,sao joao da barra,75.0,BR,1621179612.0,61.0,-21.6403,-41.0511,78.8,8.43
517,fochville,0.0,ZA,1621179617.0,21.0,-26.4886,27.4939,67.93,5.75
518,novosmolinskiy,20.0,RU,1621179622.0,38.0,56.2841,43.0507,77.0,6.71
519,nizhniye sergi,6.0,RU,1621179627.0,48.0,56.6614,59.3033,69.58,5.1
520,glowno,20.0,PL,1621179633.0,59.0,51.9646,19.7157,60.93,9.22
521,aden,48.0,YE,1621179638.0,59.0,12.7794,45.0367,86.76,34.0
522,havelock,1.0,US,1621179643.0,52.0,34.8791,-76.9013,69.93,5.75
523,ukiah,90.0,US,1621179648.0,82.0,39.1502,-123.2078,57.45,5.75
524,halifax,40.0,CA,1621179620.0,51.0,44.6453,-63.5724,61.93,12.66
525,rimouski,70.0,CA,1621179625.0,87.0,48.4488,-68.524,50.9,3.44
526,lardos,20.0,GR,1621179669.0,73.0,36.0942,28.0157,71.8,14.97
527,waingapu,10.0,ID,1621179674.0,76.0,-9.6567,120.2641,75.81,10.76
528,strelka,40.0,RU,1621179679.0,55.0,58.0728,93.0344,38.86,3.85
529,lisala,81.0,CD,1621179670.0,66.0,2.15,21.5167,81.9,3.18
530,lakselv,75.0,NO,1621179690.0,93.0,70.0513,24.9718,37.4,5.75
531,mendeleyevsk,0.0,RU,1621179695.0,23.0,55.9082,52.2905,84.2,6.71
532,marawi,96.0,PH,1621179700.0,82.0,7.9986,124.2928,82.0,0.98
533,miles city,1.0,US,1621179705.0,63.0,46.4083,-105.8406,59.0,5.75
534,mount gambier,40.0,AU,1621179711.0,93.0,-37.8333,140.7667,51.8,11.5
535,mamallapuram,20.0,IN,1621179721.0,79.0,12.6264,80.1722,85.08,5.75
536,pasni,4.0,PK,1621179731.0,77.0,25.2631,63.471000000000004,84.02,8.03
537,victor harbor,56.0,AU,1621179737.0,79.0,-35.5667,138.6167,55.99,8.1
538,nalut,92.0,LY,1621179742.0,8.0,30.3333,10.85,94.96,7.87
539,yaroslavskiy,100.0,RU,1621179747.0,59.0,44.1683,132.2072,55.99,1.83
540,curuguaty,0.0,PY,1621179752.0,36.0,-24.4694,-55.6945,84.38,3.24
541,evanston,40.0,US,1621179758.0,48.0,42.0411,-87.6901,66.33,3.44
542,mococa,75.0,BR,1621179763.0,68.0,-21.4678,-47.0047,71.08,6.8
543,paracuru,95.0,BR,1621179768.0,68.0,-3.41,-39.0306,82.99,17.0
544,gravdal,0.0,NO,1621179773.0,51.0,68.1214,13.5031,59.0,5.75
545,mayor pablo lagerenza,100.0,PY,1621179779.0,41.0,-19.9309,-60.7718,84.45,5.75
546,anadyr,0.0,RU,1621179784.0,69.0,64.75,177.4833,35.6,11.18
547,mezen,100.0,RU,1621179789.0,70.0,65.8522,44.24,55.89,8.93
548,avanigadda,20.0,IN,1621179794.0,84.0,16.0215,80.9181,84.2,3.44
549,puerto carreno,69.0,CO,1621179800.0,69.0,6.189,-67.4859,84.74,8.23
550,aldan,100.0,RU,1621179810.0,91.0,58.6031,125.3894,34.11,11.27
551,finschhafen,100.0,PG,1621179815.0,78.0,-6.6024,147.8681,80.35,7.92
552,berdigestyakh,99.0,RU,1621179794.0,96.0,62.0989,126.6992,43.45,3.02
553,san martin,40.0,AR,1621179826.0,59.0,-33.080999999999996,-68.4681,60.8,5.75
554,mabaruma,90.0,GY,1621179831.0,53.0,8.2,-59.7833,87.01,5.26
555,eureka,90.0,US,1621179836.0,93.0,40.8021,-124.1637,47.32,4.61
556,spring hill,1.0,US,1621179841.0,41.0,28.4769,-82.5255,80.53,11.5
557,nushki,4.0,PK,1621179847.0,12.0,29.5542,66.0215,84.63,8.41
558,tavda,53.0,RU,1621179857.0,40.0,58.0425,65.2726,74.39,6.85
559,matagami,20.0,CA,1621179862.0,45.0,49.7502,-77.6328,64.4,10.36
560,yaan,84.0,NG,1621179867.0,56.0,7.3833,8.5667,88.29,7.96
561,rudnya,20.0,RU,1621179873.0,43.0,54.946999999999996,31.0934,71.6,6.71
562,sayyan,95.0,YE,1621179878.0,53.0,15.1718,44.3244,65.53,4.63
